,Geography,cases,deaths,Estimated % of Households Below poverty level,Total Households,Household has three or more generations
0,1001.0,18233,226.0,13.9,20221,929
1,1003.0,65088,702.0,11.0,73180,2745
2,1005.0,6826,101.0,26.7,9820,511
3,1007.0,7450,107.0,20.8,7953,450
4,1009.0,16673,254.0,16.2,21578,924
5,1011.0,2783,54.0,29.6,3745,238
6,1013.0,5975,129.0,18.5,8491,438
7,1015.0,36319,647.0,16.5,47331,2105
8,1017.0,9925,167.0,16.3,13933,831
9,1019.0,5931,87.0,15.6,10626,438
10,1021.0,12275,213.0,16.2,16558,821
11,1023.0,2179,37.0,18.3,5866,263
12,1025.0,7983,104.0,24.5,10337,510
13,1027.0,4702,85.0,18.3,5670,218
14,1029.0,4061,70.0,18.2,5891,239
15,1031.0,15809,240.0,14.8,19849,723
16,1033.0,19287,266.0,16.3,22773,861
17,1035.0,3313,72.0,15.9,5625,276
18,1037.0,3454,60.0,12.9,4794,232
19,1039.0,10639,247.0,19.3,15531,592
20,1041.0,4347,103.0,17.6,5652,240
21,1043.0,28675,376.0,13.7,31864,1272
22,1045.0,15219,242.0,17.6,20065,731
23,1047.0,9997,254.0,27.1,17064,1310
24,1049.0,21035,338.0,18.9,26842,1101
25,1051.0,27369,358.0,11.1,28301,1328
26,1053.0,11436,175.0,24.4,14157,717
27,1055.0,31562,666.0,16.3,42036,1801
28,1057.0,5479,97.0,20.8,7100,259
29,1059.0,11115,140.0,16.7,12286,444
30,1061.0,7347,170.0,19.9,10920,484
31,1063.0,2121,51.0,34.6,3764,249
32,1065.0,5351,109.0,29.7,6273,337
33,1067.0,5344,78.0,16.3,6994,296
34,1069.0,29970,522.0,16.2,40969,1682
35,1071.0,16816,248.0,17.7,21513,821
36,1073.0,216936,2437.0,15.7,263568,12989
37,1075.0,4335,68.0,20.9,6103,191
38,1077.0,27951,405.0,14.8,38680,1157
39,1079.0,8762,169.0,15.3,13654,616
40,1081.0,43774,349.0,20.9,55682,1847
41,1083.0,29232,304.0,12.1,31446,1081
42,1085.0,3030,80.0,23.9,4352,389
43,1087.0,4753,88.0,22.6,8499,542
44,1089.0,105797,1001.0,11.5,134700,4433
45,1091.0,5770,111.0,23.1,8535,429
46,1093.0,9264,154.0,18.5,12651,417
47,1095.0,30601,400.0,16.4,35810,1455
48,1097.0,127174,1721.0,17.1,158435,9141
49,1099.0,6121,81.0,29.1,9214,456
50,1101.0,66015,990.0,17.6,89981,4640
51,1103.0,42317,527.0,15.0,47030,1692
52,1105.0,2450,47.0,31.3,3947,284
53,1107.0,5895,111.0,20.9,8012,388
54,1109.0,8659,138.0,21.5,13210,459
55,1111.0,5816,75.0,20.4,9164,430
56,1113.0,11914,97.0,20.6,21229,1144
57,1117.0,70051,469.0,7.8,74072,2353
58,1115.0,29702,431.0,11.5,31624,1451
59,1119.0,2926,52.0,31.1,5629,321
60,1121.0,26285,383.0,18.5,31890,1783
61,1123.0,13405,247.0,16.4,16985,813
62,1125.0,65131,809.0,16.7,76141,2858
63,1127.0,1634,29.0,17.3,26571,1357
64,1129.0,21988,458.0,20.4,6758,342
65,1131.0,4136,59.0,28.3,4484,327
66,1133.0,3374,48.0,18.6,10163,336
67,2013.0,8528,135.0,11.8,553,15
68,2016.0,1204,3.0,3.7,1212,31
69,2020.0,1871,2.0,7.9,107332,3954
70,2050.0,119215,551.0,25.8,4651,539
71,2068.0,1184,1.0,8.0,806,8
72,2070.0,1733,1.0,17.8,1563,124
73,2090.0,2130,12.0,6.2,36441,892
74,2100.0,32071,151.0,11.2,1149,17
75,2110.0,778,1.0,6.6,12187,356
76,2122.0,11244,21.0,10.5,22161,435
77,2130.0,21580,105.0,7.4,5305,192
78,2150.0,4967,21.0,10.6,4630,215
79,2170.0,4550,14.0,10.8,31824,1004
80,2180.0,39218,246.0,19.1,2815,288
81,2185.0,6701,5.0,13.0,2029,214
82,2188.0,5165,14.0,19.4,1919,301
83,2195.0,5257,15.0,5.4,1599,25
84,2198.0,879,5.0,15.9,2194,86
85,2220.0,1733,10.0,5.7,3545,113
86,2230.0,3269,6.0,3.6,436,4
87,2240.0,660,0.0,10.6,2567,57
88,2275.0,8748,1.0,5.0,1053,15
89,2290.0,774,1.0,25.5,2217,118
90,4001.0,875,5.0,33.7,22771,2428
91,4003.0,1658,11.0,14.9,50865,2290
92,4005.0,8217,34.0,17.5,46711,2558
93,4007.0,30895,622.0,16.9,22000,1102
94,4009.0,35842,591.0,19.2,11120,881
95,4011.0,49296,493.0,11.2,3188,156
96,4012.0,19687,394.0,24.6,9198,270
97,4013.0,13351,183.0,11.2,1411583,66720
98,4015.0,2453,39.0,13.8,82539,3062
99,4017.0,5739,149.0,23.3,35658,3090
100,4019.0,1417741,17821.0,14.9,388660,17005
101,4021.0,63477,1532.0,12.0,125590,6869
102,4023.0,43871,933.0,20.5,15437,1500
103,4025.0,288749,3972.0,11.7,90903,2645
104,4027.0,146416,1722.0,17.9,64767,4973
105,5001.0,18466,238.0,18.4,8005,274
106,5003.0,54629,1273.0,16.4,8765,415
107,5005.0,67428,1200.0,12.0,18748,400
108,5007.0,6537,82.0,8.8,82087,2831
109,5009.0,5782,74.0,14.4,15120,448
110,5011.0,10049,268.0,17.9,4673,191
111,5013.0,73137,892.0,14.8,2262,87
112,5015.0,10489,187.0,15.5,11393,365
113,5017.0,3418,54.0,27.0,4579,281
114,5019.0,1130,11.0,23.2,8783,240
115,5021.0,6851,115.0,21.2,6845,221
116,5023.0,2993,59.0,13.4,11078,315
117,5025.0,6068,86.0,16.3,3416,160
118,5027.0,4665,97.0,23.3,9759,411
119,5029.0,7461,134.0,19.0,8463,345
120,5031.0,2518,39.0,16.4,37291,1191
121,5033.0,6169,99.0,15.4,23447,937
122,5035.0,6049,68.0,18.6,19026,1272
123,5037.0,43174,352.0,18.6,7002,331
124,5039.0,17589,260.0,18.1,3280,129
125,5041.0,15778,233.0,23.7,5321,237
126,5043.0,5410,89.0,19.7,7360,285
127,5045.0,1960,34.0,16.7,42614,1364
128,5047.0,3448,41.0,24.3,7037,264
129,5049.0,5254,73.0,22.1,5196,169
130,5051.0,40157,331.0,15.8,40994,1291
131,5053.0,4201,74.0,14.7,6933,287
132,5055.0,2960,95.0,17.4,16425,605
133,5057.0,25637,527.0,19.3,8839,453
134,5059.0,4953,62.0,15.4,12664,557
135,5061.0,18088,182.0,18.9,5365,227
136,5063.0,5266,74.0,14.9,14391,532
137,5065.0,12410,147.0,15.8,5731,131
138,5067.0,4330,53.0,20.8,6724,296
139,5069.0,11966,216.0,21.2,28873,1732
140,5071.0,4381,76.0,19.1,9812,398
141,5073.0,6786,68.0,22.6,3150,147
142,5075.0,21052,290.0,16.0,6938,230
143,5077.0,7667,91.0,31.0,3624,225
144,5079.0,1425,30.0,18.8,4207,226
145,5081.0,6043,85.0,13.2,5411,236
146,5083.0,3206,62.0,16.5,8704,357
147,5085.0,5217,69.0,11.4,25295,1039
148,5087.0,3640,106.0,15.3,6174,199
149,5089.0,5695,79.0,18.0,7411,188
150,5091.0,22490,256.0,18.1,17219,794
151,5093.0,4498,65.0,20.6,17741,899
152,5095.0,3829,91.0,22.0,3481,172
153,5097.0,10877,186.0,17.2,4000,119
154,5099.0,15246,221.0,23.1,3697,136
155,5101.0,2169,37.0,14.7,3571,98
156,5103.0,1692,59.0,21.6,11003,495
157,5105.0,2519,45.0,17.2,4170,163
158,5107.0,1898,49.0,29.2,8491,573
159,5109.0,6302,113.0,19.5,4457,138
160,5111.0,2835,39.0,20.1,9754,466
161,5113.0,5361,101.0,19.7,8450,226
162,5115.0,2784,45.0,15.1,23353,830
163,5117.0,9219,133.0,11.6,3685,124
164,5119.0,4474,152.0,15.1,158772,5756
165,5121.0,20149,215.0,18.4,7299,237
166,5125.0,2242,42.0,8.7,41441,1557
167,5127.0,119664,1237.0,19.1,4368,180
168,5129.0,5896,95.0,27.5,3574,81
169,5131.0,34626,354.0,15.4,49599,1928
170,5133.0,2687,45.0,19.7,5975,322
171,5135.0,2354,51.0,19.1,7360,201
172,5123.0,36956,549.0,30.6,9616,564
173,5137.0,6739,78.0,21.1,5325,153
174,5139.0,5369,114.0,19.0,16951,772
175,5141.0,3349,69.0,17.0,7433,210
176,5143.0,10575,187.0,16.2,76389,2452
177,5145.0,30939,0.0,14.8,29342,1003
178,5147.0,3941,63.0,23.1,3134,97
179,5149.0,76106,653.0,15.4,8219,359
180,6001.0,25171,314.0,9.2,545138,30585
181,6003.0,2102,31.0,6.3,497,22
182,6005.0,7315,109.0,9.1,14569,447
183,6007.0,362660,2006.0,17.4,87618,2811
184,6009.0,135,0.0,9.7,18886,611
185,6011.0,10806,89.0,11.8,7056,398
186,6013.0,47929,453.0,8.1,375364,19835
187,6015.0,8965,133.0,15.9,9907,436
188,6017.0,5010,22.0,8.5,70223,2176
189,6019.0,266455,1415.0,18.9,289391,22677
190,6021.0,7754,56.0,16.3,9800,490
191,6023.0,36235,229.0,18.5,56031,1566
192,6025.0,302506,2835.0,22.0,49126,6012
193,6027.0,7326,48.0,9.2,8049,200
194,6029.0,26690,156.0,18.9,254610,19543
195,6031.0,80339,956.0,14.1,41233,3168
196,6033.0,5384,59.0,16.7,26548,975
197,6035.0,282623,2532.0,12.8,10058,265
198,6037.0,63034,455.0,14.0,3241204,260014
199,6039.0,13821,144.0,16.0,43317,3665
200,6041.0,11361,69.0,6.6,103210,1778
201,6043.0,3426567,33348.0,14.3,7693,194
202,6045.0,51750,373.0,15.6,34945,1308
203,6047.0,49814,305.0,17.5,75642,6304
204,6049.0,4139,37.0,15.3,4064,86
205,6051.0,20268,135.0,7.7,5768,115
206,6053.0,83084,856.0,10.3,125946,9672
207,6055.0,1188,11.0,7.6,48876,2334
208,6057.0,3433,7.0,9.4,41527,1020
209,6059.0,114272,779.0,9.4,992781,62378
210,6061.0,33317,158.0,7.6,132627,4354
211,6063.0,20580,132.0,13.2,8977,156
212,6065.0,721702,7389.0,12.3,686260,56751
213,6067.0,84288,657.0,12.7,513945,28234
214,6069.0,4025,13.0,8.5,16805,1409
215,6071.0,724864,6665.0,14.0,611618,58318
216,6073.0,376252,3402.0,10.1,1086865,60832
217,6075.0,16954,103.0,10.5,345811,12477
218,6077.0,692549,8057.0,13.3,215007,17655
219,6079.0,986208,5474.0,10.7,102016,3179
220,6081.0,188454,1022.0,6.0,257837,13752
221,6083.0,209815,2303.0,11.8,142104,7341
222,6085.0,69620,519.0,7.0,604204,37877
223,6087.0,176652,826.0,10.9,94355,3860
224,6089.0,111444,717.0,14.8,70346,2559
225,6091.0,445503,2478.0,10.4,1482,24
226,6093.0,65645,274.0,16.4,19505,491
227,6095.0,41807,678.0,8.6,141758,9250
228,6097.0,363,5.0,8.3,185825,6531
229,6099.0,8479,107.0,13.1,165180,12513
230,6101.0,111460,461.0,12.4,31437,2263
231,6103.0,111036,521.0,18.9,23767,1057
232,6105.0,157552,1726.0,19.5,6083,148
233,6107.0,26496,235.0,19.2,130352,11593
234,6109.0,16520,210.0,12.3,22156,594
235,6111.0,1758,20.0,8.4,266920,17793
236,6113.0,156818,1529.0,17.1,70872,3080
237,6115.0,16618,197.0,14.8,24307,1528
238,8001.0,221735,1558.0,9.0,153764,9146
239,8003.0,51306,334.0,21.5,5995,197
240,8005.0,20390,129.0,7.5,224011,8166
241,8007.0,158877,1446.0,8.3,5267,101
242,8009.0,5306,63.0,21.4,1685,20
243,8011.0,187188,1363.0,22.1,1832,58
244,8013.0,3271,17.0,11.3,119300,2346
245,8014.0,971,15.0,5.8,21414,617
246,8015.0,2754,48.0,13.7,7601,107
247,8017.0,83778,398.0,13.6,786,14
248,8019.0,16962,122.0,6.8,4208,61
249,8021.0,5358,56.0,18.7,3118,128
250,8023.0,354,11.0,27.3,1550,75
251,8025.0,1840,13.0,22.0,1306,48
252,8027.0,2115,57.0,7.7,1925,35
253,8029.0,858,19.0,17.2,12703,350
254,8031.0,3466,31.0,10.9,263107,8821
255,8033.0,769,22.0,9.1,899,19
256,8035.0,6750,147.0,3.3,102018,2430
257,8037.0,209111,1430.0,8.8,19236,493
258,8041.0,389,8.0,9.6,235959,7730
259,8039.0,96120,500.0,5.0,8380,314
260,8043.0,17988,37.0,13.8,16582,432
261,8045.0,219877,1789.0,8.1,20359,654
262,8047.0,5495,44.0,4.1,2460,40
263,8049.0,17238,197.0,7.3,6469,66
264,8051.0,17003,101.0,12.5,6516,53
265,8053.0,1117,6.0,9.3,362,7
266,8055.0,3860,28.0,17.0,3137,80
267,8057.0,3761,15.0,8.2,649,5
268,8059.0,154,0.0,6.7,218160,6060
269,8061.0,1656,38.0,14.1,619,10
270,8063.0,193,0.0,7.4,3038,50
271,8067.0,149995,1436.0,9.6,21100,418
272,8065.0,358,6.0,14.1,2953,72
273,8069.0,1783,33.0,10.7,120295,2584
274,8071.0,14707,90.0,20.0,6384,234
275,8073.0,2105,2.0,15.9,1948,40
276,8075.0,99208,545.0,11.9,8047,194
277,8077.0,3981,45.0,12.4,58095,1789
278,8079.0,2342,11.0,17.5,355,2
279,8081.0,8131,115.0,18.1,5465,131
280,8083.0,47783,599.0,10.6,10541,338
281,8085.0,286,3.0,12.4,16484,486
282,8087.0,3394,54.0,11.7,10294,438
283,8089.0,6959,83.0,22.1,7729,251
284,8091.0,10503,170.0,8.1,2022,18
285,8093.0,6432,140.0,4.6,7174,107
286,8095.0,4903,132.0,8.3,1819,44
287,8097.0,1042,6.0,3.8,8152,55
288,8099.0,3321,22.0,19.4,4935,152
289,8101.0,1001,20.0,16.4,62972,2733
290,8103.0,7721,8.0,10.4,2647,61
291,8105.0,2902,51.0,19.0,4779,162
292,8107.0,56023,837.0,11.2,9892,104
293,8109.0,2006,13.0,18.2,2640,73
294,8111.0,3321,46.0,10.1,344,5
295,8113.0,7417,32.0,8.2,3454,28
296,8115.0,1397,12.0,19.2,1093,25
297,8117.0,298,0.0,5.6,11754,136
298,8119.0,2592,8.0,9.6,9805,233
299,8121.0,527,10.0,12.6,1980,55
300,8123.0,11477,15.0,9.5,89349,3768
301,8125.0,5569,60.0,10.3,3952,93
302,9001.0,1139,29.0,8.7,335545,13436
303,9003.0,98962,726.0,11.3,350854,12963
304,9005.0,2167,26.0,7.2,76640,2181
305,9007.0,240325,2798.0,7.9,67202,1693
306,9009.0,212738,3264.0,11.4,334502,13831
307,9011.0,37334,479.0,8.4,107057,3460
308,9013.0,34895,495.0,9.0,54477,1449
309,9015.0,66433,711.0,12.1,44810,1589
310,10001.0,25072,296.0,12.7,60278,2953
311,10003.0,2831,2.0,10.5,202651,9800
312,10005.0,29106,316.0,10.5,79368,3256
313,11001.0,172915,1493.0,13.7,266707,10277
314,12001.0,71262,898.0,19.7,100516,2805
315,12003.0,1072,0.0,11.0,8772,563
316,12005.0,166893,1382.0,12.5,68438,2578
317,12007.0,83099,733.0,21.2,9479,474
318,12009.0,9921,146.0,10.3,229692,7991
319,12011.0,52344,850.0,12.8,686047,35741
320,12013.0,8656,167.0,18.2,5061,239
321,12015.0,164026,2307.0,9.8,73370,1832
322,12017.0,726187,6307.0,14.3,63304,1884
323,12019.0,4637,102.0,8.7,68792,3576
324,12021.0,44522,891.0,9.5,133179,4334
325,12023.0,36289,1050.0,14.1,24941,1246
326,12027.0,63061,913.0,21.9,11445,575
327,12029.0,98035,1085.0,16.7,6316,268
328,12031.0,24259,428.0,13.4,342450,15409
329,12033.0,10706,159.0,12.9,116238,5019
330,12035.0,4687,78.0,9.8,39186,1566
331,12037.0,298881,3630.0,18.5,4254,159
332,12039.0,89774,1400.0,17.7,16952,1217
333,12041.0,26952,392.0,13.5,6121,285
334,12043.0,3387,55.0,14.5,4533,190
335,12045.0,16389,224.0,13.6,5335,185
336,12047.0,5330,106.0,26.2,4617,270
337,12049.0,2214,37.0,23.3,8245,591
338,12051.0,4782,83.0,25.7,12025,913
339,12053.0,4320,56.0,14.3,71745,2786
340,12055.0,9852,132.0,13.9,42604,1369
341,12057.0,13203,163.0,13.4,474030,22402
342,12059.0,50703,1196.0,21.7,7354,335
343,12061.0,28858,743.0,9.5,60176,1775
344,12063.0,451775,4106.0,20.3,17417,719
345,12065.0,6071,100.0,16.1,5646,285
346,12067.0,39883,712.0,22.3,2580,102
347,12069.0,16907,290.0,10.1,121289,4689
348,12071.0,4707,63.0,11.2,259818,8463
349,12073.0,3038,61.0,18.9,110945,3107
350,12075.0,101959,1645.0,20.3,16404,716
351,12077.0,225766,2346.0,21.2,2525,98
352,12079.0,105459,721.0,25.5,6985,346
353,12081.0,11976,177.0,9.7,135729,4515
354,12083.0,2857,31.0,13.7,137726,5205
355,12085.0,6680,101.0,9.2,63899,1452
356,12086.0,115446,1576.0,17.4,867352,77142
357,12087.0,98777,2284.0,9.4,32629,762
358,12089.0,37311,690.0,10.3,28794,1271
359,12091.0,1444021,11648.0,10.0,72379,2337
360,12093.0,21322,129.0,16.4,14013,752
361,12095.0,25667,318.0,13.5,421847,22603
362,12097.0,58813,725.0,13.2,90603,6943
363,12099.0,11917,190.0,11.0,544227,20313
364,12101.0,449903,3065.0,12.4,189612,7128
365,12103.0,135844,1209.0,11.3,415876,11698
366,12105.0,445832,5545.0,13.9,227485,12015
367,12107.0,149414,2091.0,21.1,29409,1464
368,12113.0,257073,3687.0,9.9,56910,2148
369,12115.0,243113,3209.0,8.2,175746,4133
370,12117.0,20285,444.0,9.6,164706,6860
371,12109.0,55969,661.0,7.2,75338,2246
372,12111.0,111917,1819.0,12.3,108523,5198
373,12119.0,124520,1189.0,8.3,41361,771
374,12121.0,73589,629.0,14.2,15953,734
375,12123.0,89849,1317.0,17.0,7920,349
376,12125.0,27348,637.0,15.9,4048,209
377,12127.0,7755,107.0,12.8,208236,7640
378,12129.0,4871,120.0,7.3,10490,453
379,12131.0,2,355.0,11.7,22301,730
380,12133.0,140976,2152.0,20.6,8864,359
381,13001.0,11493,132.0,21.5,6969,323
382,13003.0,18751,222.0,22.3,2983,173
383,13005.0,7364,117.0,25.6,4214,197
384,13007.0,5143,134.0,26.2,1372,86
385,13009.0,2391,54.0,22.4,16788,776
386,13011.0,3990,79.0,14.4,6700,390
387,13013.0,607,15.0,10.8,23971,1483
388,13015.0,10781,252.0,12.7,35782,2197
389,13017.0,4385,98.0,30.7,6794,378
390,13019.0,24588,267.0,23.7,7443,344
391,13021.0,33395,462.0,24.3,60295,3155
392,13023.0,4765,122.0,18.5,4660,197
393,13025.0,5538,87.0,20.4,6885,363
394,13027.0,42935,807.0,23.7,6457,394
395,13029.0,3725,105.0,10.6,10738,470
396,13031.0,4551,113.0,21.5,25575,945
397,13033.0,3850,91.0,18.3,8533,599
398,13035.0,10535,101.0,17.2,7881,553
399,13037.0,17347,271.0,23.2,2002,146
400,13039.0,5986,115.0,14.3,18047,781
401,13043.0,7250,165.0,24.0,4041,214
402,13045.0,1511,24.0,15.4,39187,2135
403,13047.0,13130,127.0,9.6,24475,1201
404,13049.0,2488,105.0,20.1,3927,248
405,13051.0,26719,476.0,13.6,103038,4871
406,13053.0,16374,189.0,20.1,2686,93
407,13055.0,3306,64.0,20.9,9548,492
408,13057.0,74968,945.0,7.1,75936,3243
409,13059.0,7672,22.0,25.1,45414,1356
410,13061.0,7385,141.0,27.3,1331,84
411,13063.0,71779,662.0,14.9,90633,6833
412,13065.0,33353,248.0,27.1,2572,164
413,13067.0,586,6.0,8.3,260056,10022
414,13069.0,73454,1028.0,21.3,14817,809
415,13071.0,2378,43.0,23.1,16317,878
416,13073.0,203225,1943.0,5.8,44898,1857
417,13075.0,11605,294.0,21.1,6339,353
418,13077.0,13089,262.0,8.1,45673,2400
419,13079.0,40741,408.0,17.5,4822,232
420,13081.0,5455,78.0,27.6,9079,469
421,13083.0,38412,507.0,12.1,6291,245
422,13085.0,2093,61.0,8.6,8433,385
423,13089.0,5377,138.0,12.4,271809,13512
424,13087.0,3804,35.0,22.3,10390,587
425,13091.0,7960,103.0,21.1,8177,370
426,13093.0,179853,1830.0,20.1,5286,246
427,13095.0,8140,134.0,25.0,36508,2082
428,13097.0,5718,162.0,11.1,46624,3004
429,13099.0,2707,71.0,28.1,4228,290
430,13101.0,22837,521.0,25.1,1329,77
431,13103.0,40523,429.0,8.0,18092,939
432,13105.0,3047,65.0,23.7,8063,399
433,13107.0,1012,12.0,25.1,8430,479
434,13109.0,15659,201.0,21.8,4033,213
435,13111.0,4984,116.0,13.3,10187,314
436,13113.0,6526,165.0,4.8,38167,1709
437,13115.0,2738,67.0,16.9,35930,1822
438,13117.0,5582,172.0,5.4,59433,2252
439,13119.0,27170,353.0,20.5,8540,378
440,13121.0,30555,538.0,12.3,376377,14253
441,13123.0,64027,429.0,14.7,11314,424
442,13125.0,5850,106.0,16.9,1162,56
443,13127.0,258864,2485.0,15.1,31774,1312
444,13129.0,7823,185.0,15.3,19715,1122
445,13131.0,664,26.0,17.4,9418,506
446,13133.0,26100,419.0,12.7,6519,356
447,13135.0,18923,277.0,9.6,268519,15742
448,13137.0,6600,112.0,15.2,15472,693
449,13139.0,4452,88.0,11.9,60691,3507
450,13141.0,240231,1977.0,23.3,3341,226
451,13143.0,11116,274.0,14.7,10757,554
452,13145.0,60804,879.0,5.7,11823,575
453,13147.0,1867,90.0,17.8,10121,507
454,13149.0,6024,181.0,20.8,4400,295
455,13151.0,6744,119.0,8.2,70255,4624
456,13153.0,5298,107.0,11.5,53051,2316
457,13155.0,2437,58.0,18.9,3495,167
458,13157.0,67043,712.0,8.9,21343,1199
459,13159.0,46729,520.0,14.3,5044,340
460,13161.0,2118,52.0,22.2,5689,281
461,13163.0,23398,299.0,19.9,6241,481
462,13165.0,3537,79.0,34.9,3192,207
463,13167.0,4269,74.0,22.1,3347,190
464,13169.0,4043,114.0,12.5,10586,594
465,13171.0,1685,68.0,16.6,6618,423
466,13173.0,2492,80.0,26.2,3608,216
467,13175.0,5732,118.0,24.6,18641,903
468,13177.0,5491,121.0,10.8,9706,485
469,13179.0,2580,27.0,14.1,22155,1097
470,13181.0,15422,316.0,20.7,3281,161
471,13183.0,8385,109.0,14.7,5023,278
472,13185.0,14833,156.0,22.1,39747,1687
473,13187.0,1758,37.0,15.0,10989,459
474,13193.0,3309,35.0,29.9,4999,334
475,13195.0,35205,410.0,15.1,10508,488
476,13197.0,8337,135.0,17.1,3420,182
477,13189.0,2526,52.0,16.7,8289,526
478,13191.0,7605,118.0,16.3,5971,327
479,13199.0,1768,55.0,21.9,8522,607
480,13201.0,5804,108.0,21.1,2426,116
481,13205.0,2737,39.0,24.3,8055,570
482,13207.0,5156,151.0,14.9,9662,530
483,13209.0,1927,31.0,19.0,3287,173
484,13211.0,6012,122.0,8.9,6660,384
485,13213.0,6653,181.0,13.8,14080,882
486,13215.0,2232,56.0,19.1,74081,3653
487,13217.0,5167,71.0,14.4,34390,2440
488,13219.0,12827,197.0,5.4,11622,390
489,13221.0,43103,867.0,13.7,5647,291
490,13223.0,28419,470.0,7.1,48105,2667
491,13225.0,9641,111.0,21.2,9958,573
492,13227.0,3564,60.0,11.3,11291,515
493,13229.0,43672,448.0,17.3,7083,338
494,13231.0,7481,138.0,10.5,6187,384
495,13233.0,9481,176.0,17.7,15092,934
496,13235.0,6223,139.0,21.5,4475,201
497,13237.0,6131,102.0,15.0,8601,432
498,13239.0,13226,202.0,17.5,1053,60
499,13241.0,2504,81.0,18.8,6780,209
500,13243.0,5002,109.0,27.2,3187,197
501,13245.0,505,5.0,20.7,76924,4297
502,13247.0,3960,103.0,11.1,30027,2030
503,13249.0,1704,49.0,19.5,1872,80
504,13251.0,57024,917.0,18.5,5596,323
505,13253.0,21981,332.0,30.0,3509,190
506,13255.0,1329,11.0,17.1,23565,1588
507,13257.0,3000,71.0,16.9,10289,453
508,13259.0,2381,33.0,28.3,1862,119
509,13261.0,18197,436.0,24.0,12123,731
510,13263.0,6890,169.0,16.0,2832,216
511,13265.0,2956,35.0,31.0,759,46
512,13267.0,8054,175.0,20.0,8210,353
513,13269.0,1281,33.0,32.5,3522,175
514,13271.0,317,4.0,28.0,5543,243
515,13273.0,5604,138.0,27.8,3519,276
516,13275.0,2256,51.0,18.0,17573,872
517,13277.0,3365,87.0,17.9,14836,741
518,13279.0,2376,70.0,21.0,10375,520
519,13281.0,13506,224.0,12.9,4510,91
520,13283.0,13068,231.0,31.8,2543,126
521,13285.0,7713,207.0,20.7,24828,1508
522,13287.0,2689,118.0,27.1,3339,223
523,13289.0,1777,66.0,20.2,3634,221
524,13291.0,17759,394.0,15.2,9116,310
525,13293.0,1760,70.0,21.0,10716,590
526,13295.0,5677,166.0,15.1,26497,1343
527,13297.0,12801,5.0,12.0,29583,1823
528,13299.0,8943,246.0,22.2,13654,745
529,13301.0,19071,258.0,26.8,2315,156
530,13303.0,24733,451.0,22.5,7547,503
531,13305.0,11065,292.0,17.3,10562,546
532,13307.0,1212,31.0,21.0,1119,62
533,13309.0,4940,138.0,26.7,2152,109
534,13311.0,8502,214.0,10.7,10646,405
535,13313.0,506,9.0,14.7,35180,2218
536,13315.0,1516,39.0,22.6,2891,141
537,13317.0,7774,170.0,23.0,4263,234
538,13319.0,37750,458.0,24.6,3666,231
539,13321.0,2296,71.0,16.6,8214,547
540,15001.0,2555,61.0,14.5,67096,4531
541,15003.0,5288,121.0,8.5,311047,29294
542,15007.0,38055,216.0,9.7,23240,1983
543,15009.0,236254,1228.0,8.8,53886,4130
544,16001.0,17166,43.0,9.5,148445,3865
545,16003.0,40802,156.0,16.3,1748,25
546,16005.0,0,9.0,14.6,30682,859
547,16007.0,151201,1064.0,15.2,2281,52
548,16009.0,761,15.0,12.8,3837,108
549,16011.0,23010,260.0,11.1,14999,687
550,16013.0,1049,16.0,9.6,8823,156
551,16015.0,2642,42.0,11.5,2974,51
552,16017.0,10620,166.0,13.4,17100,407
553,16019.0,6797,32.0,10.4,36629,1109
554,16021.0,1237,14.0,18.5,4421,92
555,16023.0,9742,192.0,19.0,1129,20
556,16025.0,33517,292.0,10.0,487,10
557,16027.0,2269,65.0,11.6,63604,2905
558,16029.0,518,11.0,7.4,2606,57
559,16031.0,168,2.0,12.1,7666,277
560,16033.0,66926,703.0,3.0,345,10
561,16035.0,1593,35.0,11.4,3660,73
562,16037.0,5300,55.0,13.9,1936,24
563,16039.0,115,1.0,13.8,10140,281
564,16041.0,2493,35.0,12.1,4079,133
565,16043.0,663,9.0,13.7,4436,138
566,16045.0,8312,71.0,13.9,6495,212
567,16047.0,2493,30.0,16.0,5531,210
568,16049.0,2331,30.0,13.4,6834,146
569,16051.0,3959,81.0,8.5,8146,301
570,16053.0,3696,59.0,13.8,7540,323
571,16055.0,3337,55.0,10.2,54200,1581
572,16057.0,6466,65.0,18.5,14708,159
573,16059.0,6758,67.0,16.9,3576,57
574,16061.0,45084,626.0,14.7,1657,26
575,16063.0,7395,51.0,12.3,1705,73
576,16065.0,1602,28.0,27.1,10611,185
577,16067.0,1255,30.0,16.1,7170,280
578,16069.0,1197,15.0,12.4,16241,421
579,16071.0,13368,55.0,13.0,1545,47
580,16073.0,4586,66.0,11.8,4076,159
581,16075.0,9828,156.0,13.3,8262,352
582,16077.0,886,11.0,10.1,2641,132
583,16079.0,2481,53.0,15.8,5605,123
584,16081.0,6249,89.0,6.7,3651,76
585,16083.0,1589,21.0,12.9,28760,926
586,16085.0,2982,79.0,8.1,4393,51
587,16087.0,2844,9.0,13.1,4034,130
588,17001.0,26882,304.0,11.8,27375,638
589,17003.0,2935,16.0,21.9,3329,133
590,17005.0,2538,58.0,14.5,6427,172
591,17007.0,25700,245.0,8.2,18505,884
592,17009.0,1467,16.0,11.8,2099,39
593,17011.0,4906,37.0,11.7,14262,328
594,17013.0,16105,132.0,9.3,2085,32
595,17015.0,2671,22.0,11.4,6622,139
596,17017.0,9481,143.0,14.8,5270,182
